GROUP,png_path,copied_to,src_hash,dest_hash
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_ta04.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_ta04.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_ta04a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_ta04a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_ta04b.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_ta04b.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_ta04c.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_ta04c.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_ta05a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_ta05a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_tmatoS.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_tmatoS.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa04.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa04.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa05.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa05.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa05_2.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa05_2.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa05_d.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa05_d.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa05b.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa05b.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa06.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa06.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa07a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa07a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa07b.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa07b.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa09.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa09.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa10.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa10.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa10_d.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa10_d.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa3_h1.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa3_h1.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa3_h3.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa3_h3.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wa_d01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wa_d01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_wasita01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_wasita01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_yane.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_yane.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0_yane_out.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0_yane_out.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_gls_rail00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_gls_rail00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_kan.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_kan.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_pi.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_pi.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_pi1.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_pi1.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_po01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_po01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_po02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_po02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_ref03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_ref03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_ref05.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_ref05.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_ref09.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_ref09.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_rf01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_rf01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_ta01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_ta01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_ta05.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_ta05.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_ta06.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_ta06.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_ta06a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_ta06a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_wa02a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_wa02a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_wa05_1.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_wa05_1.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_wa06.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_wa06.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_wa08.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_wa08.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0n_wa11.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0n_wa11.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a0r_01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a0r_01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_obj04.bmp_edab50118c8057e28ddc820e0a0c0bff.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_obj04.bmp_edab50118c8057e28ddc820e0a0c0bff.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_obj06.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_obj06.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_obj07_2.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_obj07_2.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_rf02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_rf02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_rf03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_rf03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_rf04.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_rf04.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_rf05.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_rf05.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_rf06.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_rf06.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_rf07.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_rf07.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_rf_pi1.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_rf_pi1.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_rf_pi1.bmp_225c0bc9af0c89508642a768cdda4d49.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_rf_pi1.bmp_225c0bc9af0c89508642a768cdda4d49.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_to01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_to01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_to02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_to02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_to03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_to03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_to04.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_to04.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_to05.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_to05.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_to05b.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_to05b.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1_to05b.bmp_77ce5abdbb4b1e79030f9e43ad193bcc.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1_to05b.bmp_77ce5abdbb4b1e79030f9e43ad193bcc.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1n_obj01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1n_obj01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1n_obj02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1n_obj02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1n_obj03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1n_obj03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1n_obj05.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1n_obj05.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1n_obj05a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1n_obj05a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1n_rf01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1n_rf01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1n_tob01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1n_tob01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a1n_tob02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a1n_tob02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a2_pos.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a2_pos.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a2_pos_u.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a2_pos_u.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a2_to04.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a2_to04.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a2_wtr02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a2_wtr02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a2_wtr02a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a2_wtr02a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a2_wtr03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a2_wtr03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a2_wtr03a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a2_wtr03a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a3_toi_dr.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a3_toi_dr.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_conlo.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_conlo.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_conlo_2.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_conlo_2.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_fl01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_fl01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_fl_t01a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_fl_t01a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_fl_t01b.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_fl_t01b.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_fl_t01c.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_fl_t01c.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_gy045.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_gy045.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_gy060a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_gy060a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_gy095.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_gy095.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki03a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki03a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki03b.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki03b.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki04.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki04.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki05.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki05.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki05baa.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki05baa.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki10.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki10.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki11.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki11.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki11b.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki11b.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki12.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki12.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki13.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki13.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki14.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki14.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki16_top.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki16_top.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki16a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki16a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki17.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki17.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki19top.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki19top.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki20.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki20.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki24.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki24.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki25.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki25.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki26.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki26.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki27.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki27.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki29.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki29.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki30.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki30.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_ki31.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_ki31.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_kita03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_kita03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_kita03a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_kita03a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_kita05.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_kita05.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w16a_mirror_ura_alp.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w16a_mirror_ura_alp.bmp.png,,
